AA;K_CORSO_LA;DESCRIZIONE_CDL;SEDE_CDL;PSPA;PSPA_NOME;PSPA_LINGUA_OFFERTA;SEDE_PSPA;ANNO_DI_CORSO;SEMESTRE_PIANO;C_INSEGN;TIPO_INSEGN;DESC_TIPO_INSEGN;DESC_INSEGN;CFU;LINGUA_EROGAZIONE_INSEGN;ORDINE_DI_VISUALIZZAZIONE;DESCRIPTION
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2D;ICT Engineering, Business and Innovation;EN;CO;2;2;096076;M;MONODISCIPLINARE;LEADERSHIP & INNOVATION;10,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2D;ICT Engineering, Business and Innovation;EN;CO;2;2;089016;V;PROVA FINALE;FINAL EXAMINATION;20,00;;5;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2D;ICT Engineering, Business and Innovation;EN;CO;2;1;089016;V;PROVA FINALE;FINAL EXAMINATION;20,00;;5;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;099355;M;MONODISCIPLINARE;MACHINE LEARNING;6,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;2;089011;M;MONODISCIPLINARE;COMPUTER SYSTEMS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;088947;M;MONODISCIPLINARE;ADVANCED SOFTWARE ENGINEERING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;088955;M;MONODISCIPLINARE;DATABASE SYSTEMS 2;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;088963;M;MONODISCIPLINARE;PERVASIVE SYSTEMS;10,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;2;088981;I;CORSO INTEGRATO;MODEL IDENTIFICATION;10,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;2;091316;M;MONODISCIPLINARE;COGNITIVE ROBOTICS;5,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;2;088953;M;MONODISCIPLINARE;PERFORMANCE EVALUATION OF COMPUTER SYSTEMS;5,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;094751;M;MONODISCIPLINARE;INFORMATION RETRIEVAL AND DATA MINING;5,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;094753;M;MONODISCIPLINARE;MOBILE APPLICATIONS;5,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;1;096080;M;MONODISCIPLINARE;STRATEGY & MARKETING;10,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;2;098451;M;MONODISCIPLINARE;DESIGNING DIGITAL BUSINESS INNOVATION LAB;10,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;1;2;099356;M;MONODISCIPLINARE;INNOVATION AND ENTREPRENEURSHIP SUMMER SCHOOL;4,00;EN;5;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;091316;M;MONODISCIPLINARE;COGNITIVE ROBOTICS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;097709;M;MONODISCIPLINARE;WEB AND INTERNET ECONOMICS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088978;M;MONODISCIPLINARE;MODEL IDENTIFICATION AND DATA ANALYSIS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;089073;M;MONODISCIPLINARE;INTERNET OF THINGS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;099330;M;MONODISCIPLINARE;BUSINESS PROCESS MODELLING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088948;M;MONODISCIPLINARE;ADVANCED WEB TECHNOLOGIES;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088949;M;MONODISCIPLINARE;ADVANCED COMPUTER ARCHITECTURES;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;088963;M;MONODISCIPLINARE;PERVASIVE SYSTEMS;10,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;091113;M;MONODISCIPLINARE;DIGITAL IMAGE PROCESSING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;094751;M;MONODISCIPLINARE;INFORMATION RETRIEVAL AND DATA MINING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;094756;M;MONODISCIPLINARE;COMMUNICATION AND ICT: PRINCIPLES AND APPLICATIONS;10,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;097683;M;MONODISCIPLINARE;MACHINE LEARNING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;099333;M;MONODISCIPLINARE;SIGNAL PROCESSING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;089011;M;MONODISCIPLINARE;COMPUTER SYSTEMS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;099331;M;MONODISCIPLINARE;ACCESSIBILITY: MODELS AND APPLICATIONS;10,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;099332;M;MONODISCIPLINARE;DIGITAL PROJECT MANAGEMENT;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;088947;M;MONODISCIPLINARE;ADVANCED SOFTWARE ENGINEERING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;088955;M;MONODISCIPLINARE;DATABASE SYSTEMS 2;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088975;M;MONODISCIPLINARE;ADVANCED LINEAR ALGEBRA;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088981;I;CORSO INTEGRATO;MODEL IDENTIFICATION;10,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;090958;M;MONODISCIPLINARE;COMPUTER GRAPHICS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088953;M;MONODISCIPLINARE;PERFORMANCE EVALUATION OF COMPUTER SYSTEMS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;088983;M;MONODISCIPLINARE;FOUNDATIONS OF OPERATIONS RESEARCH;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;094777;M;MONODISCIPLINARE;PRIVACY AND SECURITY;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;099329;M;MONODISCIPLINARE;WEB SCIENCE;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;088977;M;MONODISCIPLINARE;MODEL IDENTIFICATION AND ADAPTIVE SYSTEMS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;094753;M;MONODISCIPLINARE;MOBILE APPLICATIONS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;099334;M;MONODISCIPLINARE;ADVANCED ELECTRONICS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;2;089016;V;PROVA FINALE;FINAL EXAMINATION;20,00;;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;CO;2;1;089016;V;PROVA FINALE;FINAL EXAMINATION;20,00;;2;
